Cell	Group	Amp	Shape	Rep	Spikes
253	1	2	4	1	1
253	1	3	1	1	1
253	1	3	2	1	1
253	1	3	3	1	1
253	1	3	4	1	2
253	1	1	1	2	0
253	1	1	2	2	0
253	1	1	3	2	0
253	1	1	4	2	0
253	1	2	1	2	0
253	1	2	2	2	1
253	1	2	3	2	1
253	1	2	4	2	0
253	1	3	1	2	1
253	1	3	2	2	1
253	1	3	3	2	1
253	1	3	4	2	0
253	1	1	1	3	0
253	1	1	2	3	0
253	1	1	3	3	0
253	1	1	4	3	0
253	1	2	1	3	0
253	1	2	2	3	0
253	1	2	3	3	0
253	1	2	4	3	0
253	1	3	1	3	1
253	1	3	2	3	1
253	1	3	3	3	1
253	1	3	4	3	0
253	1	1	1	4	0
253	1	1	2	4	0
253	1	1	3	4	0
253	1	1	4	4	0
253	1	2	1	4	0
253	1	2	2	4	0
253	1	2	3	4	0
253	1	2	4	4	0
253	1	3	1	4	1
253	1	3	2	4	1
253	1	3	3	4	1
253	1	3	4	4	1
253	1	1	1	5	0
253	1	1	2	5	0
253	1	1	3	5	0
253	1	1	4	5	0
253	1	2	1	5	0
253	1	2	2	5	1
253	1	2	3	5	1
253	1	2	4	5	0
253	1	3	1	5	1
253	1	3	2	5	1
253	1	3	3	5	1
253	1	3	4	5	1
254	4	1	1	1	0
254	4	1	2	1	0
254	4	1	3	1	0
254	4	1	4	1	0
254	4	2	1	1	0
254	4	2	2	1	0
254	4	2	3	1	0
254	4	2	4	1	0
254	4	3	1	1	0
254	4	3	2	1	0
254	4	3	3	1	0
254	4	3	4	1	0
254	4	1	1	2	0
254	4	1	2	2	0
254	4	1	3	2	0
254	4	1	4	2	0
254	4	2	1	2	0
254	4	2	2	2	0
254	4	2	3	2	0
254	4	2	4	2	0
254	4	3	1	2	0
254	4	3	2	2	0
254	4	3	3	2	0
254	4	3	4	2	0
254	4	1	1	3	0
254	4	1	2	3	0
254	4	1	3	3	0
254	4	1	4	3	0
254	4	2	1	3	0
254	4	2	2	3	0
254	4	2	3	3	0
254	4	2	4	3	0
254	4	3	1	3	0
254	4	3	2	3	0
254	4	3	3	3	0
254	4	3	4	3	0
254	4	1	1	4	0
254	4	1	2	4	0
254	4	1	3	4	0
254	4	1	4	4	0
254	4	2	1	4	0
254	4	2	2	4	0
254	4	2	3	4	0
254	4	2	4	4	0
254	4	3	1	4	0
254	4	3	2	4	0
254	4	3	3	4	0
254	4	3	4	4	0
254	4	1	1	5	0
254	4	1	2	5	0
254	4	1	3	5	0
254	4	1	4	5	0
254	4	2	1	5	0
254	4	2	2	5	0
254	4	2	3	5	0
254	4	2	4	5	0
254	4	3	1	5	0
254	4	3	2	5	0
254	4	3	3	5	0
254	4	3	4	5	0
255	4	1	1	1	0
255	4	1	2	1	0
255	4	1	3	1	0
255	4	1	4	1	0
255	4	2	1	1	0
255	4	2	2	1	0
255	4	2	3	1	0
255	4	2	4	1	0
255	4	3	1	1	0
255	4	3	2	1	1
255	4	3	3	1	1
255	4	3	4	1	0
255	4	1	1	2	0
255	4	1	2	2	0
255	4	1	3	2	0
255	4	1	4	2	0
255	4	2	1	2	0
255	4	2	2	2	0
255	4	2	3	2	0
255	4	2	4	2	0
255	4	3	1	2	0
255	4	3	2	2	0
255	4	3	3	2	0
255	4	3	4	2	0
255	4	1	1	3	0
255	4	1	2	3	0
255	4	1	3	3	0
255	4	1	4	3	0
255	4	2	1	3	0
255	4	2	2	3	0
255	4	2	3	3	0
255	4	2	4	3	0
255	4	3	1	3	0
255	4	3	2	3	1
255	4	3	3	3	1
255	4	3	4	3	0
255	4	1	1	4	0
255	4	1	2	4	0
255	4	1	3	4	0
255	4	1	4	4	0
255	4	2	1	4	0
255	4	2	2	4	0
255	4	2	3	4	0
255	4	2	4	4	0
255	4	3	1	4	1
255	4	3	2	4	1
255	4	3	3	4	1
255	4	3	4	4	1
255	4	1	1	5	0
255	4	1	2	5	0
255	4	1	3	5	0
255	4	1	4	5	0
255	4	2	1	5	0
255	4	2	2	5	0
255	4	2	3	5	0
255	4	2	4	5	0
255	4	3	1	5	1
255	4	3	2	5	1
255	4	3	3	5	1
255	4	3	4	5	0
256	4	1	1	1	0
256	4	1	2	1	0
256	4	1	3	1	0
256	4	1	4	1	0
256	4	2	1	1	0
256	4	2	2	1	0
256	4	2	3	1	0
256	4	2	4	1	0
256	4	3	1	1	0
256	4	3	2	1	0
256	4	3	3	1	0
256	4	3	4	1	0
256	4	1	1	2	0
256	4	1	2	2	0
256	4	1	3	2	0
256	4	1	4	2	0
256	4	2	1	2	0
256	4	2	2	2	0
256	4	2	3	2	0
256	4	2	4	2	0
256	4	3	1	2	0
256	4	3	2	2	1
256	4	3	3	2	0
256	4	3	4	2	0
256	4	1	1	3	0
256	4	1	2	3	0
256	4	1	3	3	0
256	4	1	4	3	0
256	4	2	1	3	0
256	4	2	2	3	0
256	4	2	3	3	0
256	4	2	4	3	0
256	4	3	1	3	0
256	4	3	2	3	0
256	4	3	3	3	0
256	4	3	4	3	0
256	4	1	1	4	0
256	4	1	2	4	0
256	4	1	3	4	0
256	4	1	4	4	0
256	4	2	1	4	0
256	4	2	2	4	0
256	4	2	3	4	0
256	4	2	4	4	0
256	4	3	1	4	0
256	4	3	2	4	0
256	4	3	3	4	0
256	4	3	4	4	0
256	4	1	1	5	0
256	4	1	2	5	0
256	4	1	3	5	0
256	4	1	4	5	0
256	4	2	1	5	0
256	4	2	2	5	0
256	4	2	3	5	0
256	4	2	4	5	0
256	4	3	1	5	0
256	4	3	2	5	1
256	4	3	3	5	0
256	4	3	4	5	0
257	4	1	1	1	0
257	4	1	2	1	0
257	4	1	3	1	0
257	4	1	4	1	0
257	4	2	1	1	0
257	4	2	2	1	0
257	4	2	3	1	1
257	4	2	4	1	1
257	4	3	1	1	1
257	4	3	2	1	1
257	4	3	3	1	2
257	4	3	4	1	2
257	4	1	1	2	0
257	4	1	2	2	0
257	4	1	3	2	0
257	4	1	4	2	0
257	4	2	1	2	0
257	4	2	2	2	0
257	4	2	3	2	1
257	4	2	4	2	1
257	4	3	1	2	1
257	4	3	2	2	1
257	4	3	3	2	2
257	4	3	4	2	2
257	4	1	1	3	0
257	4	1	2	3	0
257	4	1	3	3	0
257	4	1	4	3	0
257	4	2	1	3	0
257	4	2	2	3	0
257	4	2	3	3	1
257	4	2	4	3	1
257	4	3	1	3	1
257	4	3	2	3	2
257	4	3	3	3	2
257	4	3	4	3	1
257	4	1	1	4	0
257	4	1	2	4	0
257	4	1	3	4	0
257	4	1	4	4	1
257	4	2	1	4	0
257	4	2	2	4	1
257	4	2	3	4	2
257	4	2	4	4	1
257	4	3	1	4	1
257	4	3	2	4	1
257	4	3	3	4	2
257	4	3	4	4	1
257	4	1	1	5	0
257	4	1	2	5	0
257	4	1	3	5	1
257	4	1	4	5	0
257	4	2	1	5	0
257	4	2	2	5	0
257	4	2	3	5	1
257	4	2	4	5	1
257	4	3	1	5	1
257	4	3	2	5	2
257	4	3	3	5	2
257	4	3	4	5	1
258	4	1	1	1	0
258	4	1	2	1	0
258	4	1	3	1	1
258	4	1	4	1	1
258	4	2	1	1	0
258	4	2	2	1	0
258	4	2	3	1	2
258	4	2	4	1	5
258	4	3	1	1	1
258	4	3	2	1	2
258	4	3	3	1	4
258	4	3	4	1	4
258	4	1	1	2	0
258	4	1	2	2	0
258	4	1	3	2	1
258	4	1	4	2	2
258	4	2	1	2	0
258	4	2	2	2	0
258	4	2	3	2	2
258	4	2	4	2	3
258	4	3	1	2	0
258	4	3	2	2	1
258	4	3	3	2	4
258	4	3	4	2	4
258	4	1	1	3	0
258	4	1	2	3	0
258	4	1	3	3	1
258	4	1	4	3	0
258	4	2	1	3	0
258	4	2	2	3	0
258	4	2	3	3	1
258	4	2	4	3	2
258	4	3	1	3	0
258	4	3	2	3	1
258	4	3	3	3	2
258	4	3	4	3	3
258	4	1	1	4	0
258	4	1	2	4	0
258	4	1	3	4	1
258	4	1	4	4	1
258	4	2	1	4	0
258	4	2	2	4	1
258	4	2	3	4	2
258	4	2	4	4	1
258	4	3	1	4	1
258	4	3	2	4	1
258	4	3	3	4	2
258	4	3	4	4	2
258	4	1	1	5	0
258	4	1	2	5	0
258	4	1	3	5	1
258	4	1	4	5	1
258	4	2	1	5	0
258	4	2	2	5	0
258	4	2	3	5	2
258	4	2	4	5	2
258	4	3	1	5	1
258	4	3	2	5	1
258	4	3	3	5	2
258	4	3	4	5	4
259	4	1	1	1	0
259	4	1	2	1	0
259	4	1	3	1	1
259	4	1	4	1	1
259	4	2	1	1	0
259	4	2	2	1	1
259	4	2	3	1	2
259	4	2	4	1	2
259	4	3	1	1	1
259	4	3	2	1	2
259	4	3	3	1	2
259	4	3	4	1	2
259	4	1	1	2	0
259	4	1	2	2	0
259	4	1	3	2	1
259	4	1	4	2	1
259	4	2	1	2	0
259	4	2	2	2	1
259	4	2	3	2	2
259	4	2	4	2	1
259	4	3	1	2	1
259	4	3	2	2	2
259	4	3	3	2	2
259	4	3	4	2	2
259	4	1	1	3	0
259	4	1	2	3	0
259	4	1	3	3	1
259	4	1	4	3	1
259	4	2	1	3	1
259	4	2	2	3	1
259	4	2	3	3	2
259	4	2	4	3	2
259	4	3	1	3	1
259	4	3	2	3	2
259	4	3	3	3	2
259	4	3	4	3	2
259	4	1	1	4	0
259	4	1	2	4	0
259	4	1	3	4	1
259	4	1	4	4	1
259	4	2	1	4	0
259	4	2	2	4	1
259	4	2	3	4	2
259	4	2	4	4	2
259	4	3	1	4	1
259	4	3	2	4	2
259	4	3	3	4	3
259	4	3	4	4	2
259	4	1	1	5	0
259	4	1	2	5	0
259	4	1	3	5	1
259	4	1	4	5	1
259	4	2	1	5	0
259	4	2	2	5	1
259	4	2	3	5	2
259	4	2	4	5	2
259	4	3	1	5	1
259	4	3	2	5	2
259	4	3	3	5	2
259	4	3	4	5	2
260	4	1	1	1	0
260	4	1	2	1	0
260	4	1	3	1	0
260	4	1	4	1	0
260	4	2	1	1	0
260	4	2	2	1	1
260	4	2	3	1	1
260	4	2	4	1	2
260	4	3	1	1	1
260	4	3	2	1	1
260	4	3	3	1	2
260	4	3	4	1	2
260	4	1	1	2	0
260	4	1	2	2	0
260	4	1	3	2	0
260	4	1	4	2	0
260	4	2	1	2	0
260	4	2	2	2	1
260	4	2	3	2	2
260	4	2	4	2	1
260	4	3	1	2	1
260	4	3	2	2	2
260	4	3	3	2	3
260	4	3	4	2	2
260	4	1	1	3	0
260	4	1	2	3	0
260	4	1	3	3	0
260	4	1	4	3	0
260	4	2	1	3	0
260	4	2	2	3	1
260	4	2	3	3	1
260	4	2	4	3	2
260	4	3	1	3	1
260	4	3	2	3	2
260	4	3	3	3	2
260	4	3	4	3	1
260	4	1	1	4	0
260	4	1	2	4	0
260	4	1	3	4	0
260	4	1	4	4	0
260	4	2	1	4	0
260	4	2	2	4	1
260	4	2	3	4	1
260	4	2	4	4	1
260	4	3	1	4	1
260	4	3	2	4	2
260	4	3	3	4	2
260	4	3	4	4	2
260	4	1	1	5	0
260	4	1	2	5	0
260	4	1	3	5	0
260	4	1	4	5	0
260	4	2	1	5	0
260	4	2	2	5	1
260	4	2	3	5	1
260	4	2	4	5	1
260	4	3	1	5	1
260	4	3	2	5	2
260	4	3	3	5	1
260	4	3	4	5	2
261	4	1	1	1	0
261	4	1	2	1	0
261	4	1	3	1	1
261	4	1	4	1	2
261	4	2	1	1	1
261	4	2	2	1	1
261	4	2	3	1	2
261	4	2	4	1	2
261	4	3	1	1	1
261	4	3	2	1	2
261	4	3	3	1	2
261	4	3	4	1	2
261	4	1	1	2	0
261	4	1	2	2	0
261	4	1	3	2	0
261	4	1	4	2	2
261	4	2	1	2	0
261	4	2	2	2	0
261	4	2	3	2	1
261	4	2	4	2	1
261	4	3	1	2	1
261	4	3	2	2	1
261	4	3	3	2	2
261	4	3	4	2	1
261	4	1	1	3	0
261	4	1	2	3	0
261	4	1	3	3	1
261	4	1	4	3	0
261	4	2	1	3	0
261	4	2	2	3	0
261	4	2	3	3	1
261	4	2	4	3	1
261	4	3	1	3	0
261	4	3	2	3	1
261	4	3	3	3	1
261	4	3	4	3	3
261	4	1	1	4	0
261	4	1	2	4	0
261	4	1	3	4	1
261	4	1	4	4	1
261	4	2	1	4	0
261	4	2	2	4	0
261	4	2	3	4	1
261	4	2	4	4	1
261	4	3	1	4	1
261	4	3	2	4	1
261	4	3	3	4	1
261	4	3	4	4	2
261	4	1	1	5	0
261	4	1	2	5	0
261	4	1	3	5	0
261	4	1	4	5	0
261	4	2	1	5	0
261	4	2	2	5	1
261	4	2	3	5	1
261	4	2	4	5	1
261	4	3	1	5	1
261	4	3	2	5	1
261	4	3	3	5	1
261	4	3	4	5	1
263	5	1	1	1	0
263	5	1	2	1	0
263	5	1	3	1	0
263	5	1	4	1	0
263	5	2	1	1	0
263	5	2	2	1	0
263	5	2	3	1	0
263	5	2	4	1	0
263	5	3	1	1	0
263	5	3	2	1	0
263	5	3	3	1	1
263	5	3	4	1	1
263	5	1	1	2	0
263	5	1	2	2	0
263	5	1	3	2	0
263	5	1	4	2	0
263	5	2	1	2	0
263	5	2	2	2	0
263	5	2	3	2	0
263	5	2	4	2	0
263	5	3	1	2	0
263	5	3	2	2	0
263	5	3	3	2	0
263	5	3	4	2	1
263	5	1	1	3	0
263	5	1	2	3	0
263	5	1	3	3	0
263	5	1	4	3	0
263	5	2	1	3	0
263	5	2	2	3	0
263	5	2	3	3	0
263	5	2	4	3	0
263	5	3	1	3	0
263	5	3	2	3	0
263	5	3	3	3	0
263	5	3	4	3	1
263	5	1	1	4	0
263	5	1	2	4	0
263	5	1	3	4	0
263	5	1	4	4	0
263	5	2	1	4	0
263	5	2	2	4	1
263	5	2	3	4	1
263	5	2	4	4	0
263	5	3	1	4	1
263	5	3	2	4	0
263	5	3	3	4	1
263	5	3	4	4	0
263	5	1	1	5	0
263	5	1	2	5	0
263	5	1	3	5	0
263	5	1	4	5	0
263	5	2	1	5	0
263	5	2	2	5	0
263	5	2	3	5	0
263	5	2	4	5	0
263	5	3	1	5	0
263	5	3	2	5	0
263	5	3	3	5	1
263	5	3	4	5	0
264	5	1	1	1	0
264	5	1	2	1	0
264	5	1	3	1	0
264	5	1	4	1	0
264	5	2	1	1	0
264	5	2	2	1	0
264	5	2	3	1	1
264	5	2	4	1	0
264	5	3	1	1	0
264	5	3	2	1	1
264	5	3	3	1	1
264	5	3	4	1	1
264	5	1	1	2	0
264	5	1	2	2	0
264	5	1	3	2	0
264	5	1	4	2	0
264	5	2	1	2	0
264	5	2	2	2	0
264	5	2	3	2	1
264	5	2	4	2	1
264	5	3	1	2	1
264	5	3	2	2	1
264	5	3	3	2	1
264	5	3	4	2	2
264	5	1	1	3	0
264	5	1	2	3	0
264	5	1	3	3	0
264	5	1	4	3	0
264	5	2	1	3	0
264	5	2	2	3	0
264	5	2	3	3	1
264	5	2	4	3	1
264	5	3	1	3	1
264	5	3	2	3	1
264	5	3	3	3	1
264	5	3	4	3	1
264	5	1	1	4	0
264	5	1	2	4	0
264	5	1	3	4	0
264	5	1	4	4	0
264	5	2	1	4	0
264	5	2	2	4	0
264	5	2	3	4	1
264	5	2	4	4	1
264	5	3	1	4	1
264	5	3	2	4	1
264	5	3	3	4	1
264	5	3	4	4	1
264	5	1	1	5	0
264	5	1	2	5	0
264	5	1	3	5	0
264	5	1	4	5	0
264	5	2	1	5	0
264	5	2	2	5	0
264	5	2	3	5	1
264	5	2	4	5	0
264	5	3	1	5	0
264	5	3	2	5	1
264	5	3	3	5	1
264	5	3	4	5	1
265	5	1	1	1	0
265	5	1	2	1	0
265	5	1	3	1	0
265	5	1	4	1	0
265	5	2	1	1	0
265	5	2	2	1	0
265	5	2	3	1	1
265	5	2	4	1	0
265	5	3	1	1	1
265	5	3	2	1	1
265	5	3	3	1	1
265	5	3	4	1	1
265	5	1	1	2	0
265	5	1	2	2	0
265	5	1	3	2	0
265	5	1	4	2	0
265	5	2	1	2	0
265	5	2	2	2	1
265	5	2	3	2	1
265	5	2	4	2	1
265	5	3	1	2	1
265	5	3	2	2	1
265	5	3	3	2	1
265	5	3	4	2	1
265	5	1	1	3	0
265	5	1	2	3	0
265	5	1	3	3	0
265	5	1	4	3	0
265	5	2	1	3	0
265	5	2	2	3	1
265	5	2	3	3	1
265	5	2	4	3	0
265	5	3	1	3	1
265	5	3	2	3	1
265	5	3	3	3	1
265	5	3	4	3	1
265	5	1	1	4	0
265	5	1	2	4	0
265	5	1	3	4	0
265	5	1	4	4	0
265	5	2	1	4	0
265	5	2	2	4	1
265	5	2	3	4	1
265	5	2	4	4	0
265	5	3	1	4	1
265	5	3	2	4	1
265	5	3	3	4	1
265	5	3	4	4	1
265	5	1	1	5	0
265	5	1	2	5	0
265	5	1	3	5	0
265	5	1	4	5	0
265	5	2	1	5	0
265	5	2	2	5	0
265	5	2	3	5	0
265	5	2	4	5	0
265	5	3	1	5	1
265	5	3	2	5	1
265	5	3	3	5	1
265	5	3	4	5	1
267	5	1	1	1	0
267	5	1	2	1	0
267	5	1	3	1	0
267	5	1	4	1	0
267	5	2	1	1	0
267	5	2	2	1	0
267	5	2	3	1	1
267	5	2	4	1	1
267	5	3	1	1	0
267	5	3	2	1	1
267	5	3	3	1	1
267	5	3	4	1	2
267	5	1	1	2	0
267	5	1	2	2	0
267	5	1	3	2	0
267	5	1	4	2	0
267	5	2	1	2	0
267	5	2	2	2	0
267	5	2	3	2	1
267	5	2	4	2	1
267	5	3	1	2	0
267	5	3	2	2	1
267	5	3	3	2	1
267	5	3	4	2	1
267	5	1	1	3	0
267	5	1	2	3	0
267	5	1	3	3	0
267	5	1	4	3	0
267	5	2	1	3	0
267	5	2	2	3	1
267	5	2	3	3	1
267	5	2	4	3	0
267	5	3	1	3	0
267	5	3	2	3	1
267	5	3	3	3	1
267	5	3	4	3	1
267	5	1	1	4	0
267	5	1	2	4	0
267	5	1	3	4	0
267	5	1	4	4	0
267	5	2	1	4	0
267	5	2	2	4	0
267	5	2	3	4	1
267	5	2	4	4	1
267	5	3	1	4	1
267	5	3	2	4	1
267	5	3	3	4	1
267	5	3	4	4	1
267	5	1	1	5	0
267	5	1	2	5	0
267	5	1	3	5	0
267	5	1	4	5	0
267	5	2	1	5	0
267	5	2	2	5	0
267	5	2	3	5	0
267	5	2	4	5	0
267	5	3	1	5	0
267	5	3	2	5	1
267	5	3	3	5	1
267	5	3	4	5	1
268	5	1	1	1	0
268	5	1	2	1	0
268	5	1	3	1	0
268	5	1	4	1	0
268	5	2	1	1	0
268	5	2	2	1	0
268	5	2	3	1	1
268	5	2	4	1	0
268	5	3	1	1	1
268	5	3	2	1	1
268	5	3	3	1	1
268	5	3	4	1	1
268	5	1	1	2	0
268	5	1	2	2	0
268	5	1	3	2	0
268	5	1	4	2	0
268	5	2	1	2	0
268	5	2	2	2	0
268	5	2	3	2	0
268	5	2	4	2	0
268	5	3	1	2	0
268	5	3	2	2	0
268	5	3	3	2	0
268	5	3	4	2	1
268	5	1	1	3	0
268	5	1	2	3	0
268	5	1	3	3	0
268	5	1	4	3	0
268	5	2	1	3	0
268	5	2	2	3	1
268	5	2	3	3	0
268	5	2	4	3	0
268	5	3	1	3	1
268	5	3	2	3	1
268	5	3	3	3	1
268	5	3	4	3	1
268	5	1	1	4	0
268	5	1	2	4	0
268	5	1	3	4	0
268	5	1	4	4	0
268	5	2	1	4	0
268	5	2	2	4	0
268	5	2	3	4	0
268	5	2	4	4	0
268	5	3	1	4	0
268	5	3	2	4	1
268	5	3	3	4	1
268	5	3	4	4	1
268	5	1	1	5	0
268	5	1	2	5	0
268	5	1	3	5	0
268	5	1	4	5	0
268	5	2	1	5	0
268	5	2	2	5	1
268	5	2	3	5	0
268	5	2	4	5	0
268	5	3	1	5	1
268	5	3	2	5	1
268	5	3	3	5	1
268	5	3	4	5	1
269	5	1	1	1	0
269	5	1	2	1	0
269	5	1	3	1	0
269	5	1	4	1	0
269	5	2	1	1	0
269	5	2	2	1	0
269	5	2	3	1	0
269	5	2	4	1	0
269	5	3	1	1	0
269	5	3	2	1	0
269	5	3	3	1	0
269	5	3	4	1	1
269	5	1	1	2	0
269	5	1	2	2	0
269	5	1	3	2	0
269	5	1	4	2	0
269	5	2	1	2	0
269	5	2	2	2	0
269	5	2	3	2	0
269	5	2	4	2	0
269	5	3	1	2	0
269	5	3	2	2	0
269	5	3	3	2	0
269	5	3	4	2	0
269	5	1	1	3	0
269	5	1	2	3	0
269	5	1	3	3	0
269	5	1	4	3	0
269	5	2	1	3	0
269	5	2	2	3	0
269	5	2	3	3	0
269	5	2	4	3	0
269	5	3	1	3	1
269	5	3	2	3	0
269	5	3	3	3	0
269	5	3	4	3	0
269	5	1	1	4	0
269	5	1	2	4	0
269	5	1	3	4	0
269	5	1	4	4	0
269	5	2	1	4	0
269	5	2	2	4	0
269	5	2	3	4	0
269	5	2	4	4	0
269	5	3	1	4	1
269	5	3	2	4	1
269	5	3	3	4	1
269	5	3	4	4	0
269	5	1	1	5	0
269	5	1	2	5	0
269	5	1	3	5	0
269	5	1	4	5	0
269	5	2	1	5	0
269	5	2	2	5	0
269	5	2	3	5	0
269	5	2	4	5	0
269	5	3	1	5	1
269	5	3	2	5	1
269	5	3	3	5	1
269	5	3	4	5	1
270	5	1	1	1	0
270	5	1	2	1	0
270	5	1	3	1	2
270	5	1	4	1	1
270	5	2	1	1	0
270	5	2	2	1	2
270	5	2	3	1	3
270	5	2	4	1	4
270	5	3	1	1	1
270	5	3	2	1	2
270	5	3	3	1	7
270	5	3	4	1	3
270	5	1	1	2	0
270	5	1	2	2	0
270	5	1	3	2	1
270	5	1	4	2	2
270	5	2	1	2	1
270	5	2	2	2	2
270	5	2	3	2	3
270	5	2	4	2	3
270	5	3	1	2	1
270	5	3	2	2	2
270	5	3	3	2	4
270	5	3	4	2	5
270	5	1	1	3	0
270	5	1	2	3	3
270	5	1	3	3	1
270	5	1	4	3	1
270	5	2	1	3	1
270	5	2	2	3	1
270	5	2	3	3	3
270	5	2	4	3	2
270	5	3	1	3	1
270	5	3	2	3	2
270	5	3	3	3	4
270	5	3	4	3	4
270	5	1	1	4	0
270	5	1	2	4	0
270	5	1	3	4	1
270	5	1	4	4	2
270	5	2	1	4	2
270	5	2	2	4	2
270	5	2	3	4	3
270	5	2	4	4	3
270	5	3	1	4	1
270	5	3	2	4	2
270	5	3	3	4	3
270	5	3	4	4	6
270	5	1	1	5	0
270	5	1	2	5	0
270	5	1	3	5	1
270	5	1	4	5	1
270	5	2	1	5	0
270	5	2	2	5	1
270	5	2	3	5	3
270	5	2	4	5	2
270	5	3	1	5	1
270	5	3	2	5	2
270	5	3	3	5	5
270	5	3	4	5	4
271	5	1	1	1	0
271	5	1	2	1	0
271	5	1	3	1	1
271	5	1	4	1	1
271	5	2	1	1	1
271	5	2	2	1	1
271	5	2	3	1	2
271	5	2	4	1	2
271	5	3	1	1	1
271	5	3	2	1	1
271	5	3	3	1	2
271	5	3	4	1	2
271	5	1	1	2	0
271	5	1	2	2	0
271	5	1	3	2	0
271	5	1	4	2	0
271	5	2	1	2	0
271	5	2	2	2	1
271	5	2	3	2	2
271	5	2	4	2	2
271	5	3	1	2	1
271	5	3	2	2	1
271	5	3	3	2	2
271	5	3	4	2	3
271	5	1	1	3	0
271	5	1	2	3	0
271	5	1	3	3	1
271	5	1	4	3	2
271	5	2	1	3	0
271	5	2	2	3	1
271	5	2	3	3	2
271	5	2	4	3	3
271	5	3	1	3	1
271	5	3	2	3	1
271	5	3	3	3	5
271	5	3	4	3	6
271	5	1	1	4	3
271	5	1	2	4	0
271	5	1	3	4	1
271	5	1	4	4	1
271	5	2	1	4	0
271	5	2	2	4	0
271	5	2	3	4	2
271	5	2	4	4	1
271	5	3	1	4	1
271	5	3	2	4	2
271	5	3	3	4	3
271	5	3	4	4	3
271	5	1	1	5	0
271	5	1	2	5	0
271	5	1	3	5	0
271	5	1	4	5	0
271	5	2	1	5	0
271	5	2	2	5	0
271	5	2	3	5	2
271	5	2	4	5	1
271	5	3	1	5	1
271	5	3	2	5	0
271	5	3	3	5	3
271	5	3	4	5	4
272	5	1	1	1	0
272	5	1	2	1	0
272	5	1	3	1	0
272	5	1	4	1	0
272	5	2	1	1	0
272	5	2	2	1	0
272	5	2	3	1	0
272	5	2	4	1	0
272	5	3	1	1	0
272	5	3	2	1	0
272	5	3	3	1	1
272	5	3	4	1	0
272	5	1	1	2	0
272	5	1	2	2	0
272	5	1	3	2	0
272	5	1	4	2	0
272	5	2	1	2	0
272	5	2	2	2	0
272	5	2	3	2	0
272	5	2	4	2	0
272	5	3	1	2	0
272	5	3	2	2	1
272	5	3	3	2	1
272	5	3	4	2	0
272	5	1	1	3	0
272	5	1	2	3	0
272	5	1	3	3	0
272	5	1	4	3	0
272	5	2	1	3	0
272	5	2	2	3	0
272	5	2	3	3	0
272	5	2	4	3	0
272	5	3	1	3	1
272	5	3	2	3	0
272	5	3	3	3	1
272	5	3	4	3	0
272	5	1	1	4	0
272	5	1	2	4	0
272	5	1	3	4	0
272	5	1	4	4	0
272	5	2	1	4	1
272	5	2	2	4	0
272	5	2	3	4	0
272	5	2	4	4	0
272	5	3	1	4	0
272	5	3	2	4	0
272	5	3	3	4	1
272	5	3	4	4	0
273	5	1	1	1	0
273	5	1	2	1	0
273	5	1	3	1	0
273	5	1	4	1	0
273	5	2	1	1	0
273	5	2	2	1	0
273	5	2	3	1	0
273	5	2	4	1	0
273	5	3	1	1	1
273	5	3	2	1	1
273	5	3	3	1	1
273	5	3	4	1	0
273	5	1	1	2	0
273	5	1	2	2	0
273	5	1	3	2	0
273	5	1	4	2	0
273	5	2	1	2	0
273	5	2	2	2	0
273	5	2	3	2	0
273	5	2	4	2	0
273	5	3	1	2	1
273	5	3	2	2	1
273	5	3	3	2	1
273	5	3	4	2	0
273	5	1	1	3	0
273	5	1	2	3	0
273	5	1	3	3	0
273	5	1	4	3	0
273	5	2	1	3	0
273	5	2	2	3	0
273	5	2	3	3	0
273	5	2	4	3	0
273	5	3	1	3	1
273	5	3	2	3	1
273	5	3	3	3	1
273	5	3	4	3	0
273	5	1	1	4	0
273	5	1	2	4	0
273	5	1	3	4	0
273	5	1	4	4	0
273	5	2	1	4	0
273	5	2	2	4	0
273	5	2	3	4	0
273	5	2	4	4	0
273	5	3	1	4	1
273	5	3	2	4	1
273	5	3	3	4	1
273	5	3	4	4	0
273	5	1	1	5	0
273	5	1	2	5	0
273	5	1	3	5	0
273	5	1	4	5	0
273	5	2	1	5	0
273	5	2	2	5	0
273	5	2	3	5	0
273	5	2	4	5	0
273	5	3	1	5	1
273	5	3	2	5	1
273	5	3	3	5	1
273	5	3	4	5	0
274	5	1	1	1	0
274	5	1	2	1	0
274	5	1	3	1	0
274	5	1	4	1	1
274	5	2	1	1	0
274	5	2	2	1	0
274	5	2	3	1	2
274	5	2	4	1	1
274	5	3	1	1	1
274	5	3	2	1	2
274	5	3	3	1	3
274	5	3	4	1	3
274	5	1	1	2	0
274	5	1	2	2	0
274	5	1	3	2	0
274	5	1	4	2	1
274	5	2	1	2	0
274	5	2	2	2	0
274	5	2	3	2	2
274	5	2	4	2	2
274	5	3	1	2	1
274	5	3	2	2	1
274	5	3	3	2	3
274	5	3	4	2	3
274	5	1	1	3	0
274	5	1	2	3	0
274	5	1	3	3	0
274	5	1	4	3	1
274	5	2	1	3	0
274	5	2	2	3	0
274	5	2	3	3	1
274	5	2	4	3	2
274	5	3	1	3	1
274	5	3	2	3	1
274	5	3	3	3	2
274	5	3	4	3	2
274	5	1	1	4	0
274	5	1	2	4	0
274	5	1	3	4	0
274	5	1	4	4	0
274	5	2	1	4	0
274	5	2	2	4	0
274	5	2	3	4	1
